458,538606.63600,1455032.73368,673.22506,WP
459,538759.41453,1455102.46391,685.85537,FC
460,538769.15917,1455109.74932,684.62255,EP
461,538786.34613,1455081.90223,685.17632,EP
462,538811.59300,1455046.09468,685.43346,EP
463,538784.71233,1455076.34792,685.49223,PP
464,538838.60973,1455010.11997,685.87408,EP
465,538835.47503,1455008.40355,686.35376,EP
466,538858.18541,1454987.16651,685.91175,FC
467,538858.30318,1454984.37827,685.92274,PP
468,538745.48265,1455146.62314,683.91947,CB
469,538744.59943,1455151.53793,684.33650,EP GRV
470,538720.02151,1455137.41040,685.14281,GRV
471,538710.65448,1455173.77419,685.52036,GRV
472,538713.16179,1455184.84352,685.39626,GRV
473,538725.38321,1455194.36490,684.80226,EP GRV
474,538706.20489,1455180.92745,685.35646,TOP
475,538710.79906,1455151.06314,685.14621,TOP
476,538720.87965,1455127.86713,684.97226,TOP
477,538729.96135,1455133.96393,685.11505,TOP
478,538733.13235,1455127.56791,684.01901,TOE
479,538751.50706,1455136.49545,684.31115,CONC
480,538746.73992,1455130.24470,684.51414,CONC
481,538752.02848,1455121.85940,684.66493,CONC
482,538710.37283,1455110.02592,682.19395,CONC
483,538715.23995,1455101.38273,682.22720,CONC
484,538661.01550,1455082.75799,677.23217,CONC
485,538665.90099,1455074.11933,677.34616,CONC
486,538639.34173,1455068.37895,675.28307,CONC
487,538645.12775,1455060.38804,675.41590,CONC
488,538622.31299,1455054.79171,674.28754,CONC
489,538629.15799,1455047.62862,674.48830,CONC
490,538617.50911,1455049.97430,673.99229,CONC
491,538619.05089,1455035.21451,673.73690,CONC
492,538605.03301,1455042.84201,673.15550,CONC
493,538612.98339,1455017.09818,673.20217,CONC
494,538593.58910,1455044.21503,672.46842,CONC
495,538602.59203,1455017.16682,672.93483,CONC
496,538598.04441,1455029.02455,672.78321,CONC
497,538581.14060,1455059.10788,672.10506,CONC
498,538589.22608,1455035.59277,672.48124,CONC
499,538571.57468,1455055.69171,672.04160,CONC
500,538621.93738,1455089.44269,672.92535,CONC
501,538623.56898,1455086.97691,672.99216,CONC
502,538645.14328,1455100.12692,673.95250,CONC
